Unnamed: 0,Wikipedia movie ID,Freebase_ID,Name,Revenue,Runtime,Language_clean,Countries_clean,original_language,popularity,vote_count,vote_average,budget,collection_name,Release_year,Genres,ID,Freebase Movie ID,Character Name,Actor DOB,Actor gender,Actor height,Actor Name,Actor age at movie release,Freebase character map1,Freebase character map2,Freebase character map3,ethnicity_clean
31949,,,To Marry a Ghost,0.0,0.0,,,cn,0.706,0.0,0.0,0.0,,1966.0,"['Fantasy', ' Horror', ' Romance']",31950,,,,F,,Marilyn Monroe,,,,,North American
32264,,,Travel with Ghost,0.0,93.0,,,ja,0.877,0.0,0.0,0.0,,1961.0,"['Comedy', ' Horror', ' Music']",32265,,,,M,,Tatsuya Mihashi,,,,,Asian
32481,,,Twilight Zone Cops: Ghost Driven,0.0,0.0,,,cn,1.595,0.0,0.0,0.0,,2002.0,['Horror'],32482,,,,,,Cherry Chiu-Chiu Chan,,,,,
32812,,,Urban Ghost Story,0.0,82.0,,,en,1.597,6.0,4.7,0.0,,1998.0,"['Horror', ' Mystery', ' Thriller']",32813,,,,,,Jason Connery,,,,,European
32859,,,V-MONSTER: Ghost Boxer,0.0,49.0,,,ja,0.6,0.0,0.0,0.0,,2000.0,['Horror'],32860,,,,,,,,,,,
33357,,,Visits: Hungry Ghost Anthology,0.0,107.0,,,en,0.6,0.0,0.0,0.0,,2004.0,['Horror'],33358,,,,,,Adlin Aman Ramlie,,,,,
33587,,,Water Ghost,0.0,12.0,,,ko,0.6,0.0,0.0,0.0,,2020.0,"['Comedy', ' Horror']",33588,,,,,,Judith Allchurch,,,,,
33809,,,When Pen Ghost Meets Plate Ghost,0.0,90.0,,,zh,0.6,0.0,0.0,0.0,,2016.0,['Horror'],33810,,,,,,SungGoo Kang,,,,,
33839,24062002.0,/m/07k4dvy,Where Got Ghost?,0.0,102.0,"['English', 'Hokkien', 'Standard Mandarin', 'Mandarin Chinese']",['Singapore'],zh,1.4,1.0,5.0,782640.0,,2009.0,"['Horror', 'Comedy']",33840,/m/07k4dvy,,1956-01-24,,,Jack Neo,53.0,/m/07llsn2,,/m/06400z,
33954,,,Who's the Ghost in the Sleepy Hollow?,0.0,90.0,,,zh,0.876,0.0,0.0,0.0,,1977.0,['Horror'],33955,,,,,,Chi-Wing Lau,,,,,
33989,,,Widow Ghost 5,0.0,83.0,,,th,0.6,0.0,0.0,0.0,,1994.0,"['Comedy', ' Horror', ' Mystery']",33990,,,,,,New Thanya,,,,,
34107,,,Witchcraft 8: Salem's Ghost,0.0,90.0,,,en,2.043,6.0,2.5,48000.0,Witchcraft Collection,1996.0,['Horror'],34108,,,,,,Lee Grober,,,,,
34110,17918253.0,/m/047sq_8,Witchcraft IIX: Salem's Ghost,,90.0,['English'],['United States of America'],,,,,,,,['Horror'],34111,,,,,,Lee Grober,,,,,
34217,,,Woman Ghost,0.0,0.0,,,cn,0.6,0.0,0.0,0.0,,1958.0,['Horror'],34218,,,,,,Jacqui Calloway,,,,,
34406,,,Yotsuya Ghost Story,0.0,84.0,,,ja,1.4,5.0,5.8,0.0,,1959.0,"['Drama', ' Horror']",34407,,,,M,,Shigeru Amachi,,,,,Asian
34414,,,You Believe In Ghost,0.0,76.0,,,en,0.6,0.0,0.0,0.0,,2012.0,['Horror'],34415,,,,,,Felina Cheah,,,,,
34461,,,Young-gu and Ddaengchili 4: Hong Kong Granny Ghost,0.0,85.0,,,ko,0.871,0.0,0.0,0.0,,1991.0,"['Action', ' Comedy', ' Family', ' Fantasy', ' Horror']",34462,,,,M,,Hyung-rae Shim,,,,,Asian
34510,,,Zenigata Heiji: Ghost Lord,0.0,90.0,,,ja,1.349,0.0,0.0,0.0,,1954.0,['Horror'],34511,,,,M,,Kazuo Hasegawa,,,,,Asian
34521,,,Zhang Zhen's Ghost Stories: The Girl Who Washed Her Face,0.0,72.0,,,zh,0.6,0.0,0.0,0.0,,2021.0,"['Drama', ' Horror']",34522,,,,,,,,,,,
