Weekipedia_ID,Freebase_ID,Name,Release_date,Revenue,Runtime,Language,Countries,Genres,Release_year,Language_clean,Genres_clean,Countries_clean
3489518,/m/09g8dv,The Mummy's Hand,1940-09-20,,66.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0g092b"": ""Monster movie"", ""/m/0qdzd"": ""B-movie"", ""/m/03jp5h0"": ""Archaeology"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/03npn"": ""Horror""}",1940.0,['English'],"['Monster movie', 'B-movie', 'Archaeology', 'Creature Film', 'Black-and-white', 'Horror']",['United States of America']
12926104,/m/02z01zm,A*P*E,1976,,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/06qd3"": ""South Korea""}","{""/m/06vxwl5"": ""Natural horror films"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0h9qh"": ""Monster""}",1976.0,['English'],"['Natural horror films', 'Science Fiction', 'Horror', 'Monster']","['United States of America', 'South Korea']"
26838950,/m/0bmb_0_,Possessed II,1984,,93.0,"{""/m/012w70"": ""Cantonese""}","{""/m/03h64"": ""Hong Kong""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror"", ""/m/0gw5qqq"": ""Chinese Movies""}",1984.0,['Cantonese'],"['Crime Fiction', 'Mystery', 'Horror', 'Chinese Movies']",['Hong Kong']
11397477,/m/02rb4gd,Graduation Day,1981,23894000.0,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",1981.0,['English'],"['B-movie', 'Horror', 'Slasher', 'Teen']",['United States of America']
5873064,/m/0fb47h,Summer of Fear,1978-10-31,,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/02b5_l"": ""Teen"", ""/m/0fdjb"": ""Supernatural""}",1978.0,['English'],"['Thriller', 'Horror', 'Teen', 'Supernatural']",['United States of America']
17957459,/m/047p6w8,Trick Or Treats,1982-10-29,,75.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",1982.0,['English'],"['Horror', 'Slasher']",['United States of America']
32653856,/m/0h3lb6g,CrossBones,2005-08-30,,88.0,{},{},"{""/m/03npn"": ""Horror""}",2005.0,[],['Horror'],[]
12178589,/m/02vt1zl,Mother's Day,1980,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",1980.0,['English'],"['Thriller', 'Horror', 'Slasher']",['United States of America']
3914787,/m/0b6lm5,Le Portrait de Petit Cossette,,,,{},{},"{""/m/02hmvc"": ""Short Film"", ""/m/03npn"": ""Horror"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hcr"": ""Animation""}",,[],"['Short Film', 'Horror', 'Fantasy', 'Animation']",[]
27459449,/m/0c03gvz,Inkubus,2011-10-14,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",2011.0,['English'],['Horror'],['United States of America']
33100463,/m/0h65kzq,The Curse of the Aztec Mummy,1957,,65.0,{},"{""/m/0b90_r"": ""Mexico""}","{""/m/03npn"": ""Horror""}",1957.0,[],['Horror'],['Mexico']
471544,/m/02djzj,Blade,1998-08-19,131183530.0,96.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/04pbhw"": ""Superhero movie"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/03jp56q"": ""Archives and records"", ""/m/02kdv5l"": ""Action""}",1998.0,"['Russian', 'English']","['Thriller', 'Horror', 'Superhero movie', 'Action/Adventure', 'Fantasy', 'Archives and records', 'Action']",['United States of America']
33196713,/m/0h67l1k,Gakkō no Kaidan 2,1996-07-20,,103.0,{},{},"{""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/03npn"": ""Horror""}",1996.0,[],"['Fantasy', 'Family Film', 'Horror']",[]
14710275,/m/03gtyb3,The Tommyknockers,1993-05-09,,120.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/01hmnh"": ""Fantasy"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",1993.0,['English'],"['Fantasy', 'Science Fiction', 'Horror']","['United States of America', 'New Zealand']"
26884975,/m/0bmdx1s,Berdella,2009,,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",2009.0,['English'],['Horror'],['United States of America']
3771410,/m/09_3yl,Revenge of the Creature,1955-05-11,1100000.0,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0cq22z7"": ""Sci-Fi Horror"", ""/m/03npn"": ""Horror"", ""/m/06n90"": ""Science Fiction"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hj3m_q"": ""Creature Film""}",1955.0,['English'],"['Sci-Fi Horror', 'Horror', 'Science Fiction', 'Black-and-white', 'Creature Film']",['United States of America']
28688792,/m/0crwbnt,Pink Eye,2008,,100.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/06n90"": ""Science Fiction"", ""/m/0qdzd"": ""B-movie"", ""/m/01585b"": ""Slasher""}",2008.0,[],"['Horror', 'Science Fiction', 'B-movie', 'Slasher']",['United States of America']
6804178,/m/0gpsmp,Beasties,1989,,83.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/06n90"": ""Science Fiction"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",1989.0,['English'],"['Horror', 'Science Fiction', 'Fantasy', 'Comedy']",['United States of America']
32749921,/m/0h2qzh8,Rabbit,2012,,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror""}",2012.0,['English'],"['Thriller', 'Horror']",['United States of America']
3644025,/m/09rvwv,Flesh for Frankenstein,1974-03-17,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/01q03"": ""Cult"", ""/m/07s9rl0"": ""Drama"", ""/m/0h9qh"": ""Monster""}",1974.0,['English'],"['Science Fiction', 'Horror', 'Indie', 'Creature Film', 'Cult', 'Drama', 'Monster']","['France', 'United States of America', 'Italy']"
13182925,/m/02zbk4b,Fear,1990-07-15,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/0fdjb"": ""Supernatural""}",1990.0,['English'],"['Thriller', 'Horror', 'Slasher', 'Supernatural']",['United States of America']
1128527,/m/048qkz,Willard,2003-03-14,8546666.0,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/07s9rl0"": ""Drama"", ""/m/01q03"": ""Cult""}",2003.0,['English'],"['Thriller', 'Natural horror films', 'Horror', 'Drama', 'Cult']",['United States of America']
5158792,/m/0d5j76,Def by Temptation,1990-03-23,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller""}",1990.0,['English'],"['Thriller', 'Horror', 'Supernatural', 'Erotic thriller', 'Suspense', 'Crime Thriller']",['United States of America']
12247465,/m/02vxgkn,Death Bed: The Bed That Eats,1977,,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",1977.0,['English'],"['Horror', 'Supernatural']",['United States of America']
928529,/m/03qtpl,Anacondas: The Hunt for the Blood Orchid,2004-08-25,70992898.0,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06vxwl5"": ""Natural horror films"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3n96"": ""Jungle Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",2004.0,['English'],"['Thriller', 'Natural horror films', 'Horror', 'Adventure', 'Jungle Film', 'Action/Adventure', 'Action']",['United States of America']
33008071,/m/0h52t6b,Bloodline,2011,,,{},{},"{""/m/03npn"": ""Horror""}",2011.0,[],['Horror'],[]
4278011,/m/0bts3t,Brotherhood of Blood,2007,,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01q03"": ""Cult"", ""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film""}",2007.0,['English'],"['Cult', 'Horror', 'Creature Film']","['United States of America', 'Germany']"
32456420,/m/0gys5yf,Piranhaconda,2011-10-11,,,{},{},"{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",2011.0,[],"['Science Fiction', 'Horror']",[]
23780258,/m/06zs_43,Necromentia,2009,,82.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror""}",2009.0,['English'],['Horror'],['United States of America']
17582439,/m/0464zk9,One Dark Night,1983-02-25,,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/02b5_l"": ""Teen""}",1983.0,['English'],"['Horror', 'Indie', 'Teen']",['United States of America']
1591226,/m/05dyyx,Phantom of the Paradise,1974-10-31,,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/01q03"": ""Cult"", ""/m/04t36"": ""Musical"", ""/m/06nbt"": ""Satire"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",1974.0,['English'],"['Thriller', 'Horror', 'Indie', 'Cult', 'Musical', 'Satire', 'Comedy', 'Black comedy']",['United States of America']
7874383,/m/026h3hq,Svengali,1930-05-22,,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense""}",1930.0,['English'],"['Thriller', 'Horror', 'Black-and-white', 'Mystery', 'Drama', 'Suspense']",['United States of America']
18710214,/m/04ggyf0,Legend of Dinosaurs & Monster Birds,1977,,92.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/03npn"": ""Horror"", ""/m/02kdv5l"": ""Action""}",1977.0,['Japanese'],"['Thriller', 'Japanese Movies', 'World cinema', 'Action/Adventure', 'Horror', 'Action']",['Japan']
17432044,/m/047cy8f,The Strange Hostel of Naked Pleasures,1976-10-16,,81.0,"{""/m/05zjd"": ""Portuguese Language""}","{""/m/015fr"": ""Brazil""}","{""/m/03npn"": ""Horror""}",1976.0,['Portuguese'],['Horror'],['Brazil']
9998239,/m/06_y40k,El Inquisidor,1975,,,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0jgd"": ""Argentina""}","{""/m/03npn"": ""Horror""}",1975.0,['Spanish'],['Horror'],['Argentina']
7560120,/m/0kvbd1,Thralls,2004,,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/0fdjb"": ""Supernatural"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/02b5_l"": ""Teen""}",2004.0,['English'],"['Thriller', 'Horror', 'Indie', 'Supernatural', 'Creature Film', 'Erotic thriller', 'Teen']",['Canada']
7934897,/m/026kncn,Tulum Straha,,,,"{""/m/0k0sv"": ""Croatian language""}",{},"{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",,['Croatian language'],"['Horror', 'Slasher', 'Teen']",[]
32331157,/m/0gyw9qw,Los Amantes del Señor de la Noche,1986,,90.0,{},"{""/m/0b90_r"": ""Mexico""}","{""/m/03npn"": ""Horror""}",1986.0,[],['Horror'],['Mexico']
13636848,/m/03ccmv9,School of the Holy Beast,1974,,94.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/04k2v3"": ""Pinku eiga"", ""/m/02js9"": ""Erotica"", ""/m/03q4nz"": ""World cinema"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/07s9rl0"": ""Drama"", ""/m/03npn"": ""Horror"", ""/m/06b0n3"": ""Sexploitation""}",1974.0,['Japanese'],"['Pinku eiga', 'Erotica', 'World cinema', 'Japanese Movies', 'Drama', 'Horror', 'Sexploitation']",['Japan']
4690177,/m/0chhkn,Bloodier Homes and Gardens: State of Fear,1998,,,{},{},"{""/m/03npn"": ""Horror""}",1998.0,[],['Horror'],[]
3676302,/m/09twfb,Tokyo Fist,1995,,87.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/02kdv5l"": ""Action""}",1995.0,['Japanese'],"['Thriller', 'Horror', 'World cinema', 'Japanese Movies', 'Action/Adventure', 'Drama', 'Romantic drama', 'Black comedy', 'Romance Film', 'Action']",['Japan']
3932157,/m/0b7cyv,Beneath,2007-08-07,,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/0fdjb"": ""Supernatural""}",2007.0,['English'],"['Thriller', 'Crime Thriller', 'Horror', 'Psychological thriller', 'Supernatural']",['United States of America']
23825607,/m/06_trjw,Meatball Machine,2005,,90.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0424mc"": ""Experimental film"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0k345"": ""Avant-garde""}",2005.0,['Japanese'],"['Science Fiction', 'Horror', 'World cinema', 'Experimental film', 'Japanese Movies', 'Avant-garde']",['Japan']
3511710,/m/09hk8y,The Eye,2002-05-09,,98.0,"{""/m/0dxj6"": ""Chinese, Hakka Language"", ""/m/0c_v2"": ""Thai Language"", ""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/0459q4"": ""Standard Cantonese""}","{""/m/06t2t"": ""Singapore"", ""/m/03h64"": ""Hong Kong"", ""/m/02jx1"": ""England"", ""/m/07f1x"": ""Thailand""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0gw5qqq"": ""Chinese Movies""}",2002.0,"['Chinese, Hakka', 'Thai', 'English', 'Cantonese', 'Standard Mandarin', 'Standard Cantonese']","['Thriller', 'Horror', 'World cinema', 'Psychological thriller', 'Drama', 'Chinese Movies']","['Singapore', 'Hong Kong', 'England', 'Thailand']"
10330695,/m/02q8prk,Arcade,1993,,84.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/01hmnh"": ""Fantasy"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",1993.0,['English'],"['Thriller', 'Fantasy', 'Science Fiction', 'Horror']",['United States of America']
24864880,/m/09gf0lx,Cutting Moments,1997-07,,29.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/02hmvc"": ""Short Film"", ""/m/03npn"": ""Horror""}",1997.0,['English'],"['Short Film', 'Horror']",['United States of America']
11202648,/m/02r3jgh,Nine Lives,2002,,85.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",2002.0,['English'],"['Horror', 'Supernatural']",['United Kingdom']
23325791,/m/065z_sd,The Thirst,2006,,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/09blyk"": ""Psychological thriller""}",2006.0,['English'],"['Horror', 'Creature Film', 'Psychological thriller']",['United States of America']
4380748,/m/0b_60x,Blood on Satan's Claw,1971,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/03npn"": ""Horror""}",1971.0,['English'],['Horror'],['United Kingdom']
1469221,/m/053zx4,Scream of the Wolf,1974,,80.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural""}",1974.0,['English'],"['Thriller', 'Horror', 'Supernatural']",['United States of America']
24731562,/m/0807n3z,Children of the Corn,2009,,92.0,"{""/m/02h40lc"": ""English Language""}",{},"{""/m/060__y"": ""Film adaptation"", ""/m/03npn"": ""Horror"", ""/m/015w9s"": ""Television movie""}",2009.0,['English'],"['Film adaptation', 'Horror', 'Television movie']",[]
25934563,/m/0b6g523,Pig Hunt,2008-07-31,,100.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0qdzd"": ""B-movie"", ""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror""}",2008.0,['English'],"['Thriller', 'B-movie', 'Action', 'Horror']",['United States of America']
23396344,/m/06wb73s,Blood: The Last Vampire,2009-04-02,5731143.0,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/03h64"": ""Hong Kong"", ""/m/0d05w3"": ""China""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0jdm8"": ""Remake"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",2009.0,['English'],"['Thriller', 'Horror', 'World cinema', 'Remake', 'Action/Adventure', 'Action', 'Chinese Movies']","['France', 'Hong Kong', 'China']"
13114104,/m/02z72bt,The Uninvited,2009-01-30,41624046.0,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",2009.0,['English'],"['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Drama', 'Crime Thriller']","['United States of America', 'Canada', 'Germany']"
24707025,/m/080fxy6,Bereavement,2010,,103.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",2010.0,['English'],"['Horror', 'Slasher']",['United States of America']
23206983,/m/065z5ck,The Greenskeeper,2002,,82.0,{},"{""/m/09c7w0"": ""United States of America""}","{""/m/0qdzd"": ""B-movie"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",2002.0,[],"['B-movie', 'Horror', 'Slasher']",['United States of America']
22395733,/m/05t0pq9,Malpertuis,1971,,119.0,"{""/m/02bv9"": ""Dutch Language""}","{""/m/0f8l9c"": ""France"", ""/m/0154j"": ""Belgium"", ""/m/082fr"": ""West Germany""}","{""/m/03npn"": ""Horror"", ""/m/06n90"": ""Science Fiction"", ""/m/07s9rl0"": ""Drama""}",1971.0,['Dutch'],"['Horror', 'Science Fiction', 'Drama']","['France', 'Belgium', 'West Germany']"
26661348,/m/0bhbjlr,Die Bienen - Tödliche Bedrohung,2008-10-16,,90.0,{},"{""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0c3351"": ""Suspense"", ""/m/01drsx"": ""Disaster"", ""/m/02kdv5l"": ""Action""}",2008.0,[],"['Thriller', 'Horror', 'World cinema', 'Action/Adventure', 'Suspense', 'Disaster', 'Action']",['Germany']
10071778,/m/02q0vn0,The Secret,2007,,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema"", ""/m/0fdjb"": ""Supernatural"", ""/m/07s9rl0"": ""Drama""}",2007.0,['English'],"['Thriller', 'Horror', 'Indie', 'World cinema', 'Supernatural', 'Drama']",['France']
1210303,/m/04hk0w,Constantine,2005-02-08,230884728.0,121.0,"{""/m/07qv_"": ""Tagalog language"", ""/m/01jb8r"": ""Filipino language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01hmnh"": ""Fantasy"", ""/m/03npn"": ""Horror"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/02n4kr"": ""Mystery""}",2005.0,"['Tagalog language', 'Filipino language', 'English']","['Fantasy', 'Horror', 'Action', 'Drama', 'Mystery']","['United States of America', 'Germany']"
